"No.","Time","Source","Destination","Protocol","Length","Info","RTT","ACK","Retransmisiones","Analisis RTO"
"1159","2021-11-28 18:02:06,424354","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1160","2021-11-28 18:02:14,442336","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1161","2021-11-28 18:02:17,286950","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1162","2021-11-28 18:02:26,051349","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1163","2021-11-28 18:02:28,749855","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1164","2021-11-28 18:02:31,914655","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1165","2021-11-28 18:02:36,719088","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1166","2021-11-28 18:02:39,459225","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1167","2021-11-28 18:02:45,351816","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1168","2021-11-28 18:02:47,480558","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1169","2021-11-28 18:02:50,554485","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1170","2021-11-28 18:02:58,640928","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1171","2021-11-28 18:03:01,281295","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1172","2021-11-28 18:03:09,732746","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1173","2021-11-28 18:03:11,839444","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1174","2021-11-28 18:03:20,187852","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1175","2021-11-28 18:03:22,787719","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1176","2021-11-28 18:03:30,898302","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1177","2021-11-28 18:03:33,553066","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1178","2021-11-28 18:03:36,794349","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1179","2021-11-28 18:03:41,633284","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1180","2021-11-28 18:03:44,298603","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1181","2021-11-28 18:03:50,157965","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1182","2021-11-28 18:03:52,287259","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1183","2021-11-28 18:03:54,883717","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1184","2021-11-28 18:04:03,480607","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1185","2021-11-28 18:04:06,128709","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1186","2021-11-28 18:04:06,172739","PcsCompu_63:b6:65","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2","","","",""
"1187","2021-11-28 18:04:06,177654","c2:03:04:38:00:00","PcsCompu_63:b6:65","ARP","60","10.0.0.3 is at c2:03:04:38:00:00","","","",""
"1188","2021-11-28 18:04:13,843596","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1189","2021-11-28 18:04:16,334605","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1190","2021-11-28 18:04:24,409059","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1191","2021-11-28 18:04:27,173696","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1192","2021-11-28 18:04:34,754813","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1193","2021-11-28 18:04:37,893801","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1194","2021-11-28 18:04:40,634313","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1195","2021-11-28 18:04:45,409125","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1196","2021-11-28 18:04:48,523574","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1197","2021-11-28 18:04:54,451372","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1198","2021-11-28 18:04:56,298781","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1199","2021-11-28 18:04:59,154071","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1200","2021-11-28 18:05:06,899615","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1201","2021-11-28 18:05:09,785096","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1202","2021-11-28 18:05:17,493721","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1203","2021-11-28 18:05:20,226505","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1204","2021-11-28 18:05:27,712640","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1205","2021-11-28 18:05:30,502814","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1206","2021-11-28 18:05:38,458800","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1207","2021-11-28 18:05:40,992804","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1208","2021-11-28 18:05:44,027657","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1209","2021-11-28 18:05:45,402937","PcsCompu_63:b6:65","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2","","","",""
"1210","2021-11-28 18:05:45,414310","c2:03:04:38:00:00","PcsCompu_63:b6:65","ARP","60","10.0.0.3 is at c2:03:04:38:00:00","","","",""
"1211","2021-11-28 18:05:48,734626","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1212","2021-11-28 18:05:51,619860","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1213","2021-11-28 18:05:57,461365","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1214","2021-11-28 18:05:59,363679","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1215","2021-11-28 18:06:02,156070","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1216","2021-11-28 18:06:09,899084","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1217","2021-11-28 18:06:12,525059","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1218","2021-11-28 18:06:20,431506","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1219","2021-11-28 18:06:23,227060","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1220","2021-11-28 18:06:30,421226","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1221","2021-11-28 18:06:33,140983","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1222","2021-11-28 18:06:41,504771","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1223","2021-11-28 18:06:44,311011","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1224","2021-11-28 18:06:47,660181","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1225","2021-11-28 18:06:52,505426","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1226","2021-11-28 18:06:55,364624","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1227","2021-11-28 18:07:01,532668","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1228","2021-11-28 18:07:03,403843","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1229","2021-11-28 18:07:06,159530","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1230","2021-11-28 18:07:07,271749","c2:04:04:48:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console","","","",""
"1231","2021-11-28 18:07:13,941621","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1232","2021-11-28 18:07:16,969112","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1233","2021-11-28 18:07:24,717584","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1234","2021-11-28 18:07:27,570456","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1235","2021-11-28 18:07:34,730452","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1236","2021-11-28 18:07:37,592115","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1237","2021-11-28 18:07:45,314920","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1238","2021-11-28 18:07:48,217104","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1239","2021-11-28 18:07:51,142237","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1240","2021-11-28 18:07:55,938993","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1241","2021-11-28 18:07:58,877692","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1242","2021-11-28 18:08:04,666252","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1243","2021-11-28 18:08:06,594175","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1244","2021-11-28 18:08:09,473170","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1245","2021-11-28 18:08:17,182482","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1246","2021-11-28 18:08:20,086320","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1247","2021-11-28 18:08:27,824988","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1248","2021-11-28 18:08:30,654672","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1249","2021-11-28 18:08:35,277126","c2:03:04:38:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console","","","",""
"1250","2021-11-28 18:08:37,759254","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1251","2021-11-28 18:08:40,970981","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1252","2021-11-28 18:08:48,455658","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1253","2021-11-28 18:08:51,401376","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1254","2021-11-28 18:08:54,221852","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1255","2021-11-28 18:08:59,003071","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1256","2021-11-28 18:09:01,953430","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1257","2021-11-28 18:09:07,787380","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1258","2021-11-28 18:09:09,538031","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1259","2021-11-28 18:09:12,468627","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1260","2021-11-28 18:09:20,047435","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1261","2021-11-28 18:09:23,064248","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1262","2021-11-28 18:09:30,651154","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1263","2021-11-28 18:09:33,586349","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1264","2021-11-28 18:09:41,221513","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1265","2021-11-28 18:09:42,049077","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","203","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"1266","2021-11-28 18:09:42,050052","10.0.0.2","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"1267","2021-11-28 18:09:43,561489","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1268","2021-11-28 18:09:51,472022","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1269","2021-11-28 18:09:54,342969","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1270","2021-11-28 18:09:57,527619","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1271","2021-11-28 18:10:02,286328","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1272","2021-11-28 18:10:05,183324","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1273","2021-11-28 18:10:11,028411","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1274","2021-11-28 18:10:12,854688","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1275","2021-11-28 18:10:15,751668","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1276","2021-11-28 18:10:23,544839","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1277","2021-11-28 18:10:26,414637","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1278","2021-11-28 18:10:34,275388","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1279","2021-11-28 18:10:37,437625","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1280","2021-11-28 18:10:45,423619","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1281","2021-11-28 18:10:47,773939","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1282","2021-11-28 18:10:55,645335","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1283","2021-11-28 18:10:58,586842","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1284","2021-11-28 18:11:01,522124","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1285","2021-11-28 18:11:06,357905","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1286","2021-11-28 18:11:09,299027","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1287","2021-11-28 18:11:15,136669","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1288","2021-11-28 18:11:16,965957","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1289","2021-11-28 18:11:19,874172","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1290","2021-11-28 18:11:27,570819","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1291","2021-11-28 18:11:30,576784","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1292","2021-11-28 18:11:38,192208","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1293","2021-11-28 18:11:41,132474","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1294","2021-11-28 18:11:49,023338","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1295","2021-11-28 18:11:51,500295","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1296","2021-11-28 18:11:59,108377","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1297","2021-11-28 18:12:02,011313","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1298","2021-11-28 18:12:04,921860","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1299","2021-11-28 18:12:09,776127","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1300","2021-11-28 18:12:12,691117","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1301","2021-11-28 18:12:18,506962","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1302","2021-11-28 18:12:20,344205","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1303","2021-11-28 18:12:23,219419","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1304","2021-11-28 18:12:30,992414","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1305","2021-11-28 18:12:33,813263","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1306","2021-11-28 18:12:41,741233","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1307","2021-11-28 18:12:44,561957","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1308","2021-11-28 18:12:52,274245","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1309","2021-11-28 18:12:55,597088","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1310","2021-11-28 18:13:02,965102","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1311","2021-11-28 18:13:05,796894","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1312","2021-11-28 18:13:08,867047","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1313","2021-11-28 18:13:14,011745","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1314","2021-11-28 18:13:16,780970","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1315","2021-11-28 18:13:22,629611","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1316","2021-11-28 18:13:24,491278","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1317","2021-11-28 18:13:27,382884","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1318","2021-11-28 18:13:35,041898","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1319","2021-11-28 18:13:37,821061","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1320","2021-11-28 18:13:45,798836","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1321","2021-11-28 18:13:48,544900","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1322","2021-11-28 18:13:56,311595","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1323","2021-11-28 18:13:59,203210","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1324","2021-11-28 18:14:06,916462","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1325","2021-11-28 18:14:09,294735","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1326","2021-11-28 18:14:12,723631","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1327","2021-11-28 18:14:17,493330","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1328","2021-11-28 18:14:20,189635","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1329","2021-11-28 18:14:25,990681","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1330","2021-11-28 18:14:28,310714","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1331","2021-11-28 18:14:30,645235","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1332","2021-11-28 18:14:38,938369","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1333","2021-11-28 18:14:41,259093","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1334","2021-11-28 18:14:49,610592","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1335","2021-11-28 18:14:51,882687","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1336","2021-11-28 18:15:00,280098","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1337","2021-11-28 18:15:02,537353","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1338","2021-11-28 18:15:10,578913","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1339","2021-11-28 18:15:13,016260","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1340","2021-11-28 18:15:16,556060","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1341","2021-11-28 18:15:21,352020","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1342","2021-11-28 18:15:23,670018","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1343","2021-11-28 18:15:29,490543","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1344","2021-11-28 18:15:31,936726","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1345","2021-11-28 18:15:34,200789","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1346","2021-11-28 18:15:42,847262","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1347","2021-11-28 18:15:45,095711","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1348","2021-11-28 18:15:53,557756","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1349","2021-11-28 18:15:55,755129","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1350","2021-11-28 18:16:04,352257","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1351","2021-11-28 18:16:06,381779","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1352","2021-11-28 18:16:14,759244","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1353","2021-11-28 18:16:16,878265","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1354","2021-11-28 18:16:19,937334","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1355","2021-11-28 18:16:24,698069","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1356","2021-11-28 18:16:27,527784","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1357","2021-11-28 18:16:33,140877","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1358","2021-11-28 18:16:35,079077","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1359","2021-11-28 18:16:37,690317","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1360","2021-11-28 18:16:45,487711","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1361","2021-11-28 18:16:48,115539","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
